id	name	expansion	weight
39770	Vault Skirge	NPH	36.00
42684	Intangible Virtue	ISD	36.00
51307	Ethereal Armor	RTR	36.00
54453	Swan Song	THS	36.00
58173	Monastery Swiftspear	KTK	36.00
59381	Temur Battle Rage	FRF	36.00
60997	Silumgar's Command	DTK	36.00
61231	Whirler Rogue	ORI	36.00
61419	Elvish Visionary	ORI	36.00
61529	Hangarback Walker	ORI	36.00
62561	Declaration in Stone	SOI	36.00
63343	Mausoleum Wanderer	EMN	36.00
66067	Dive Down	XLN	36.00
66223	Vraska's Contempt	XLN	36.00
66325	Carnage Tyrant	XLN	36.00
66401	Wildgrowth Walker	XLN	36.00
66477	Treasure Map	XLN	36.00
66659	Skymarcher Aspirant	RIX	36.00
66663	Snubhorn Sentry	RIX	36.00
66745	Champion of Dusk	RIX	36.00
66789	Tetzimoc, Primal Death	RIX	36.00
66889	Jadelight Ranger	RIX	36.00
67001	Arch of Orazca	RIX	36.00
67284	The Eldest Reborn	DOM	36.00
67698	Cleansing Nova	M19	36.00
67748	Resplendent Angel	M19	36.00
67920	Sovereign's Bite	M19	36.00
68012	Viashino Pyromancer	M19	36.00
68086	Thorn Lieutenant	M19	36.00
68094	Vine Mare	M19	36.00
68467	Conclave Tribunal	GRN	36.00
68491	Venerated Loxodon	GRN	36.00
68530	Doom Whisperer	GRN	36.00
68545	Ritual of Soot	GRN	36.00
68664	Swiftblade Vindicator	GRN	36.00
68691	Expansion // Explosion	GRN	36.00
69131	Archway Angel	RNA	36.00
69157	Unbreakable Formation	RNA	36.00
69171	Mesmerizing Benthid	RNA	36.00
69204	Gutterbones	RNA	36.00
69211	Priest of Forgotten Gods	RNA	36.00
69223	Cavalcade of Calamity	RNA	36.00
69250	Biogenic Ooze	RNA	36.00
69259	Incubation Druid	RNA	36.00
69302	Frilled Mystic	RNA	36.00
69333	Seraph of the Scales	RNA	36.00
69475	Parhelion II	WAR	36.00
69478	Rally of Wings	WAR	36.00
69485	Tomik, Distinguished Advokist	WAR	36.00
69530	Bolas's Citadel	WAR	36.00
69542	Finale of Eternity	WAR	36.00
69581	Grim Initiate	WAR	36.00
69653	Mayhem Devil	WAR	36.00
69665	Solar Blaze	WAR	36.00
69672	Time Wipe	WAR	36.00
69677	Widespread Brutality	WAR	36.00
69807	Hanged Executioner	M20	36.00
69818	Planar Cleansing	M20	36.00
69841	Drawn from Dreams	M20	36.00
69843	Faerie Miscreant	M20	36.00
69861	Spectral Sailor	M20	36.00
69993	Empyrean Eagle	M20	36.00
70148	Acclaimed Contender	ELD	36.00
70161	Giant Killer	ELD	36.00
70164	Harmonious Archon	ELD	36.00
70173	Realm-Cloaked Giant	ELD	36.00
70183	Worthy Knight	ELD	36.00
70191	Fae of Wishes	ELD	36.00
70265	Claim the Firstborn	ELD	36.00
70336	Escape to the Wilds	ELD	36.00
70342	Lochmere Serpent	ELD	36.00
70384	Witch's Oven	ELD	36.00
70385	Castle Ardenvale	ELD	36.00
70389	Castle Vantress	ELD	36.00
70456	Thorn Mammoth	ELD	36.00
70554	Ashiok's Erasure	THB	36.00
70569	Omen of the Sea	THB	36.00
70583	Thassa's Intervention	THB	36.00
70591	Wavebreak Hippocamp	THB	36.00
70605	Erebos's Intervention	THB	36.00
70662	Purphoros's Intervention	THB	36.00
70669	Tectonic Giant	THB	36.00
70709	Setessan Champion	THB	36.00
70725	Dream Trawler	THB	36.00
71077	Drannith Healer	IKO	36.00
71088	Luminous Broodmoth	IKO	36.00
71137	Voracious Greatshark	IKO	36.00
71145	Call of the Death-Dweller	IKO	36.00
71155	Extinction Event	IKO	36.00
71164	Mythos of Nethroi	IKO	36.00
71180	Drannith Stinger	IKO	36.00
71250	Dire Tactics	IKO	36.00
71258	Inspired Ultimatum	IKO	36.00
71271	Ruinous Ultimatum	IKO	36.00
71274	Skycat Sovereign	IKO	36.00
71362	Ranger-Captain of Eos	MH1	36.00
71397	Marit Lage's Slumber	MH1	36.00
71470	Goblin Matron	MH1	36.00
71545	Ingenious Infiltrator	MH1	36.00
71788	Baneslayer Angel	M21	36.00
71791	Basri's Lieutenant	M21	36.00
71803	Glorious Anthem	M21	36.00
71811	Pack Leader	M21	36.00
71858	Teferi's Ageless Insight	M21	36.00
71877	Demonic Embrace	M21	36.00
71896	Massacre Wurm	M21	36.00
71967	Garruk's Harbinger	M21	36.00
71979	Primal Might	M21	36.00
72121	Witch of the Moors	JMP	36.00
72178	Kor Spiritdancer	JMP	36.00
72209	Curiosity	JMP	36.00
72240	Spectral Sailor	JMP	36.00
72249	Vedalken Archmage	JMP	36.00
72350	Zombie Infestation	JMP	36.00
72393	Grim Lavamancer	JMP	36.00
72403	Lightning Axe	JMP	36.00
72425	Sin Prodder	JMP	36.00
72453	Elvish Archdruid	JMP	36.00
72455	Explore	JMP	36.00
72494	Soul of the Harvest	JMP	36.00
72498	Thragtusk	JMP	36.00
73187	Archpriest of Iona	ZNR	36.00
73249	Glasspool Mimic	ZNR	36.00
73349	Leyline Tyrant	ZNR	36.00
73396	Kazandu Mammoth	ZNR	36.00
73773	Angel of Sanctions	AKR	36.00
73776	Approach of the Second Sun	AKR	36.00
73827	Champion of Wits	AKR	36.00
73875	Demonic Pact	AKR	36.00
73889	Liliana's Mastery	AKR	36.00
73914	Abrade	AKR	36.00
73915	Ahn-Crop Crasher	AKR	36.00
73916	Anger of the Gods	AKR	36.00
73930	Earthshaker Khenra	AKR	36.00
73955	Soul-Scar Mage	AKR	36.00
73994	Resilient Khenra	AKR	36.00
74078	Sphinx's Revelation	AKR	36.00
74094	God-Pharaoh's Gift	AKR	36.00
74148	Ramunap Ruins	AKR	36.00
75063	Runeforge Champion	KHM	36.00
75066	Sigrid, God-Favored	KHM	36.00
75081	Ascendant Spirit	KHM	36.00
75091	Cyclone Summoner	KHM	36.00
75120	Burning-Rune Demon	KHM	36.00
75121	Crippling Fear	KHM	36.00
75125	Draugr Necromancer	KHM	36.00
75134	Eradicator Valkyrie	KHM	36.00
75181	Frost Bite	KHM	36.00
75211	Elvish Warmaster	KHM	36.00
75235	Realmwalker	KHM	36.00
75253	Binding the Old Gods	KHM	36.00
75361	Rampage of the Valkyries	KHM	36.00
75597	Fumigate	KLR	36.00
75605	Refurbish	KLR	36.00
75613	Toolcraft Exemplar	KLR	36.00
75624	Disallow	KLR	36.00
75639	Paradoxical Outcome	KLR	36.00
75662	Fatal Push	KLR	36.00
75670	Glint-Sleeve Siphoner	KLR	36.00
75733	Blossoming Defense	KLR	36.00
75760	Servant of the Conduit	KLR	36.00
75794	Winding Constrictor	KLR	36.00
75802	Bomat Courier	KLR	36.00
75845	Scrapheap Scrounger	KLR	36.00
76086	Harmonic Prodigy	MH2	36.00
76140	Arcbound Shikari	MH2	36.00
76164	Priest of Fell Rites	MH2	36.00
76167	Rakdos Headliner	MH2	36.00
76189	Nettlecyst	MH2	36.00
76229	Wonder	MH2	36.00
76253	Sterling Grove	MH2	36.00
76439	Mentor's Guidance	STX	36.00
76457	Baleful Mastery	STX	36.00
76489	Draconic Intervention	STX	36.00
76520	Dragonsguard Elite	STX	36.00
76526	Gnarled Professor	STX	36.00
76564	Torrent Sculptor	STX	36.00
76575	Blot Out the Sky	STX	36.00
76607	Lorehold Command	STX	36.00
76642	Silverquill Silencer	STX	36.00
76652	Vanishing Verse	STX	36.00
76982	Blazing Rootwalla	MH2	36.00
77021	Squirrel Sovereign	MH2	36.00
77125	Icingdeath, Frost Tyrant	AFR	36.00
77128	Loyal Warhound	AFR	36.00
77158	Demilich	AFR	36.00
77248	Flameskull	AFR	36.00
77252	Hobgoblin Bandit Lord	AFR	36.00
77480	Approach of the Second Sun	STA	36.00
77495	Memory Lapse	STA	36.00
77513	Tendrils of Agony	STA	36.00
77515	Chaos Warp	STA	36.00
77516	Claim the Firstborn	STA	36.00
77531	Harmonize	STA	36.00
77533	Natural Order	STA	36.00
77535	Regrowth	STA	36.00
78136	Trash for Treasure	2XM	36.00
78345	Fateful Absence	MID	36.00
78354	Lunarch Veteran	MID	36.00
78428	Bloodline Culling	MID	36.00
78430	Champion of the Perished	MID	36.00
78446	Graveyard Trespasser	MID	36.00
78457	The Meathook Massacre	MID	36.00
78496	Light Up the Night	MID	36.00
78499	Moonveil Regent	MID	36.00
78507	Reckless Stormseeker	MID	36.00
78515	Sunstreak Phoenix	MID	36.00
78528	Briarbridge Tracker	MID	36.00
78554	Primal Adversary	MID	36.00
78560	Storm the Festival	MID	36.00
78576	Can't Stay Away	MID	36.00
78795	Hallowed Haunting	VOW	36.00
78798	Hopeful Initiate	VOW	36.00
78830	Welcoming Vampire	VOW	36.00
78836	Cemetery Illuminator	VOW	36.00
78922	Path of Peril	VOW	36.00
78937	Voldaren Bloodcaster	VOW	36.00
78940	Abrade	VOW	36.00
78941	Alchemist's Gambit	VOW	36.00
78954	Creepy Puppeteer	VOW	36.00
78957	Dominating Vampire	VOW	36.00
78976	Manaform Hellkite	VOW	36.00
78987	Volatile Arsonist	VOW	36.00
79001	Cemetery Prowler	VOW	36.00
79007	Dig Up	VOW	36.00
79040	Ulvenwald Oddity	VOW	36.00
79078	Dollhouse of Horrors	VOW	36.00
79244	Boros Elite	J21	36.00
79272	Master of the Pearl Trident	J21	36.00
79273	Mulldrifter	J21	36.00
79285	Diregraf Colossus	J21	36.00
79307	Fiery Temper	J21	36.00
79318	Rage Forger	J21	36.00
79325	Thunderbreak Regent	J21	36.00
79355	Myr Enforcer	J21	36.00
79383	Static Discharge	J21	36.00
79446	Lion Sash	NEO	36.00
79448	March of Otherworldly Light	NEO	36.00
79449	Michiko's Reign of Truth	NEO	36.00
79482	Invoke the Winds	NEO	36.00
79492	Moon-Circuit Hacker	NEO	36.00
79498	Prosperous Thief	NEO	36.00
79587	Peerless Samurai	NEO	36.00
79598	Thundering Raiju	NEO	36.00
79604	Azusa's Many Journeys	NEO	36.00
79620	Generous Visitor	NEO	36.00
79666	The Kami War	NEO	36.00
79670	Oni-Cult Anvil	NEO	36.00
79677	Spirit-Sister's Call	NEO	36.00
79914	Sigardian Evangel	Y22	36.00
79943	Conductive Current	Y22	36.00
79944	Electrostatic Blast	Y22	36.00
80161	Depopulate	SNC	36.00
80163	Extraction Specialist	SNC	36.00
80248	Tenacious Underdog	SNC	36.00
80253	Big Score	SNC	36.00
80311	Topiary Stomper	SNC	36.00
80339	Fleetfoot Dancer	SNC	36.00
80342	Hostile Takeover	SNC	36.00
80360	Obscura Interceptor	SNC	36.00
80381	Void Rend	SNC	36.00
80383	Ziatora's Envoy	SNC	36.00
81072	A-Demilich	AFR	36.00
81081	Inchblade Companion	Y22	36.00
81094	Undercity Plunder	Y22	36.00
81096	Consuming Oni	Y22	36.00
81105	Boseiju Pathlighter	Y22	36.00
81108	Forceful Cultivator	Y22	36.00
81232	Champions of Tyr	HBG	36.00
81244	Calim, Djinn Emperor	HBG	36.00
81250	Thayan Evokers	HBG	36.00
81258	Stroke of Luck	HBG	36.00
81260	Chaos Balor	HBG	36.00
81274	Uthgardt Fury	HBG	36.00
81501	Lae'zel, Githyanki Warrior	HBG	36.00
81531	Imoen, Trickster Friend	HBG	36.00
81603	Wilson, Bear Comrade	HBG	36.00
81735	Black Market Connections	HBG	36.00
81948	Pass the Torch	Y22	36.00
81956	Bind to Secrecy	Y22	36.00
81960	Effluence Devourer	Y22	36.00
81961	Obscura Polymorphist	Y22	36.00
81962	Racketeer Boss	Y22	36.00
81965	Spara's Bodyguard	Y22	36.00
81966	Spelldrain Assassin	Y22	36.00
82104	Haughty Djinn	DMU	36.00
82117	Silver Scrutiny	DMU	36.00
82195	Shivan Devastator	DMU	36.00
82586	Go for the Throat	BRO	36.00
82612	Brotherhood's End	BRO	36.00
82628	Monastery Swiftspear	BRO	36.00
82708	Third Path Iconoclast	BRO	36.00
82726	Portal to Phyrexia	BRO	36.00
83387	Tarmogoyf	UMA	36.00
83488	A-Mentor's Guidance	STX	36.00
83504	A-The Meathook Massacre	MID	36.00
83517	Oracle of the Alpha	Y23	36.00
83530	Nantuko Slicer	Y23	36.00
83536	Juggernaut Peddler	Y23	36.00
83543	Coalition Construct	Y23	36.00
83804	Phyrexian Arena	ONE	36.00
83825	Capricious Hellraiser	ONE	36.00
83942	Staff of Compleation	ONE	36.00
83944	Sword of Forge and Frontier	ONE	36.00
84168	By Elspeth's Command	Y23	36.00
84175	Fallaji Antiquarian	Y23	36.00
84176	Kayla's Kindling	Y23	36.00
84178	Tomakul Phoenix	Y23	36.00
84180	Foundry Groundbreaker	Y23	36.00
84184	Assemble the Team	Y23	36.00
84192	Yotian Courier	Y23	36.00
84193	Forgefire Automaton	Y23	36.00
84195	Gixian Recycler	Y23	36.00
84198	Warzone Duplicator	Y23	36.00
84295	Sunfall	MOM	36.00
84315	Faerie Mastermind	MOM	36.00
84395	Pile On	MOM	36.00
84449	Stoke the Flames	MOM	36.00
84526	Invasion of Amonkhet	MOM	36.00
84542	Invasion of New Phyrexia	MOM	36.00
84718	Reprieve	LTR	36.00
84763	Stern Scolding	LTR	36.00
85632	A-Peerless Samurai	NEO	36.00
86079	Sigarda's Aid	SIR	36.00
86121	Mausoleum Wanderer	SIR	36.00
86152	Diregraf Colossus	SIR	36.00
86201	Fiery Temper	SIR	36.00
86216	Lightning Axe	SIR	36.00
86227	Sin Prodder	SIR	36.00
86461	Kemba's Outfitter	Y23	36.00
86625	Declaration in Stone	SIR	36.00
86722	Virtue of Loyalty	WOE	36.00
86724	Werefox Bodyguard	WOE	36.00
86757	Sleep-Cursed Faerie	WOE	36.00
86822	Charming Scoundrel	WOE	36.00
86850	Rotisserie Elemental	WOE	36.00
86958	Questing Druid	WOE	36.00
86980	The Irencrag	WOE	36.00
87044	Intangible Virtue	WOT	36.00
87055	Curiosity	WOT	36.00
87064	Spreading Seas	WOT	36.00
87069	Necropotence	WOT	36.00
87089	Defense of the Heart	WOT	36.00
87107	A-Prosperous Thief	NEO	36.00
87111	A-Moon-Circuit Hacker	NEO	36.00
87165	Resplendent Angel	LCI	36.00
87279	Abrade	LCI	36.00
87432	Treasure Map	LCI	36.00
88917	Gamble	SPG	36.00
88925	Aurelia's Vindicator	MKM	36.00
88989	Reenact the Crime	MKM	36.00
88990	Steamcore Scholar	MKM	36.00
89025	Vein Ripper	MKM	36.00
89042	Fugitive Codebreaker	MKM	36.00
89064	Analyze the Pollen	MKM	36.00
89080	Hide in Plain Sight	MKM	36.00
89154	Warleader's Call	MKM	36.00
90136	Jewel Mine Overseer	Y24	36.00
90350	Aven Interrupter	OTJ	36.00
90391	Duelist of the Mind	OTJ	36.00
90421	Three Steps Ahead	OTJ	36.00
90730	Primal Might	OTP	36.00
90757	Vanishing Verse	OTP	36.00
90759	Void Rend	OTP	36.00
90762	Grindstone	OTP	36.00
17205	Chainer's Edict	TOR	27.00
17618	Mirari's Wake	JUD	27.00
19829	Bonesplitter	MRD	27.00
22226	Hidetsugu's Second Rite	SOK	27.00
24255	Ghost Quarter	DIS	27.00
28393	Merrow Reejerey	LRW	27.00
29196	Kinsbaile Cavalier	MOR	27.00
32601	Tendrils of Corruption	M10	27.00
33069	Hypnotic Specter	M10	27.00
35573	Death's Shadow	WWK	27.00
39734	Phyrexian Metamorph	NPH	27.00
39754	Phyrexian Obliterator	NPH	27.00
42294	Ghost Quarter	ISD	27.00
46897	Sigil of the Empty Throne	CON	27.00
50943	Body Double	PLC	27.00
51619	Grisly Salvage	RTR	27.00
53845	Brave the Elements	M14	27.00
54163	Elvish Mystic	M14	27.00
54349	Favored Hoplite	THS	27.00
54387	Soldier of the Pantheon	THS	27.00
54503	Hero's Downfall	THS	27.00
54613	Titan's Strength	THS	27.00
55043	Searing Blood	BNG	27.00
55093	Satyr Wayfinder	BNG	27.00
55395	Eidolon of Blossoms	JOU	27.00
57507	Ensoul Artifact	M15	27.00
57721	Shrapnel Blast	M15	27.00
57743	Chord of Calling	M15	27.00
58297	Jeskai Ascendancy	KTK	27.00
58337	Siege Rhino	KTK	27.00
59193	Rally the Ancestors	FRF	27.00
60987	Ojutai's Command	DTK	27.00
61321	Abbot of Keral Keep	ORI	27.00
61505	Shaman of the Pack	ORI	27.00
62629	Thraben Inspector	SOI	27.00
63055	Tireless Tracker	SOI	27.00
63377	Cryptbreaker	EMN	27.00
63445	Bedlam Reveler	EMN	27.00
63475	Harmless Offering	EMN	27.00
65481	Adorned Pouncer	HOU	27.00
65993	Ixalan's Binding	XLN	27.00
66045	Tocatli Honor Guard	XLN	27.00
66057	Chart a Course	XLN	27.00
66063	Deeproot Waters	XLN	27.00
66091	Opt	XLN	27.00
66135	Tempest Caller	XLN	27.00
66143	Arguel's Blood Fast	XLN	27.00
66185	Kitesail Freebooter	XLN	27.00
66187	Lurking Chupacabra	XLN	27.00
66225	Walk the Plank	XLN	27.00
66273	Rampaging Ferocidon	XLN	27.00
66279	Rigging Runner	XLN	27.00
66287	Star of Extinction	XLN	27.00
66363	Merfolk Branchwalker	XLN	27.00
66415	Hostage Taker	XLN	27.00
66471	Sorcerous Spyglass	XLN	27.00
66473	Thaumatic Compass	XLN	27.00
66481	Vanquisher's Banner	XLN	27.00
66619	Baffling End	RIX	27.00
66651	Pride of Conquerors	RIX	27.00
66737	Warkite Marauder	RIX	27.00
66775	Moment of Craving	RIX	27.00
66837	Reckless Rage	RIX	27.00
66911	Tendershoot Dryad	RIX	27.00
66991	The Immortal Sun	RIX	27.00
67150	Knight of Grace	DOM	27.00
67166	Seal Away	DOM	27.00
67224	Opt	DOM	27.00
67254	Wizard's Retort	DOM	27.00
67266	Cast Down	DOM	27.00
67280	Dread Shade	DOM	27.00
67298	Knight of Malice	DOM	27.00
67304	Phyrexian Scriptures	DOM	27.00
67350	The Flame of Keld	DOM	27.00
67390	Siege-Gang Commander	DOM	27.00
67402	Verix Bladewing	DOM	27.00
67460	Saproling Migration	DOM	27.00
67552	Mox Amber	DOM	27.00
67690	Ajani's Pridemate	M19	27.00
67726	Leonin Warleader	M19	27.00
67734	Mentor of the Meek	M19	27.00
67790	Exclusion Mage	M19	27.00
67856	Bone Dragon	M19	27.00
67878	Graveyard Marshal	M19	27.00
67940	Banefire	M19	27.00
67950	Demanding Dragon	M19	27.00
68050	Gigantosaurus	M19	27.00
68064	Pelakka Wurm	M19	27.00
68072	Reclamation Sage	M19	27.00
68465	Citywide Bust	GRN	27.00
68469	Dawn of Hope	GRN	27.00
68471	Divine Visitation	GRN	27.00
68474	Haazda Marshal	GRN	27.00
68475	Healer's Hawk	GRN	27.00
68499	Dream Eater	GRN	27.00
68505	Mission Briefing	GRN	27.00
68509	Nightveil Sprite	GRN	27.00
68512	Quasiduplicate	GRN	27.00
68515	Sinister Sabotage	GRN	27.00
68524	Blood Operative	GRN	27.00
68528	Dead Weight	GRN	27.00
68538	Midnight Reaper	GRN	27.00
68540	Necrotic Wound	GRN	27.00
68544	Price of Fame	GRN	27.00
68564	Goblin Cratermaker	GRN	27.00
68569	Lava Coil	GRN	27.00
68580	Torch Courier	GRN	27.00
68584	Beast Whisperer	GRN	27.00
68602	Pelt Collector	GRN	27.00
68613	Assassin's Trophy	GRN	27.00
68615	Beacon Bolt	GRN	27.00
68621	Charnel Troll	GRN	27.00
68624	Crackling Drake	GRN	27.00
68635	Goblin Electromancer	GRN	27.00
68640	Ionize	GRN	27.00
68644	Knight of Autumn	GRN	27.00
68667	Thought Erasure	GRN	27.00
68688	Discovery // Dispersal	GRN	27.00
68694	Find // Finality	GRN	27.00
68731	Guildmages' Forum	GRN	27.00
69129	Angel of Grace	RNA	27.00
69170	Mass Manipulation	RNA	27.00
69173	Precognitive Perception	RNA	27.00
69175	Pteramander	RNA	27.00
69176	Quench	RNA	27.00
69198	Cry of the Carnarium	RNA	27.00
69235	Light Up the Stage	RNA	27.00
69237	Rix Maadi Reveler	RNA	27.00
69243	Skewer the Critics	RNA	27.00
69248	Tin Street Dodger	RNA	27.00
69293	Deputy of Detention	RNA	27.00
69300	Fireblade Artist	RNA	27.00
69306	Growth Spiral	RNA	27.00
69338	Sunder Shaman	RNA	27.00
69349	Bedeck // Bedazzle	RNA	27.00
69355	Collision // Colossus	RNA	27.00
69358	Consecrate // Consume	RNA	27.00
69373	Thrash // Threat	RNA	27.00
69376	Warrant // Warden	RNA	27.00
69455	Ajani's Pridemate	WAR	27.00
69463	Finale of Glory	WAR	27.00
69471	Law-Rune Enforcer	WAR	27.00
69477	Prison Realm	WAR	27.00
69494	Bond of Insight	WAR	27.00
69529	Bleeding Edge	WAR	27.00
69537	Dreadhorde Invasion	WAR	27.00
69547	Lazotep Reaver	WAR	27.00
69552	Ob Nixilis's Cruelty	WAR	27.00
69576	Dreadhorde Arcanist	WAR	27.00
69589	Mizzium Tank	WAR	27.00
69611	Finale of Devastation	WAR	27.00
69643	Dovin's Veto	WAR	27.00
69671	Tenth District Legionnaire	WAR	27.00
69676	Tyrant's Scorn	WAR	27.00
69762	Despark	WAR	27.00
69793	Bishop of Wings	M20	27.00
69804	Gods Willing	M20	27.00
69819	Raise the Alarm	M20	27.00
69890	Knight of the Ebon Legion	M20	27.00
69924	Flame Sweep	M20	27.00
69943	Scampering Scorcher	M20	27.00
69950	Barkhide Troll	M20	27.00
69979	Shifting Ceratops	M20	27.00
69998	Lightning Stormkin	M20	27.00
70014	Icon of Ancestry	M20	27.00
70149	All That Glitters	ELD	27.00
70155	Charming Prince	ELD	27.00
70162	Glass Casket	ELD	27.00
70182	Venerable Knight	ELD	27.00
70196	Hypnotic Sprite	ELD	27.00
70206	Opt	ELD	27.00
70226	Blacklance Paragon	ELD	27.00
70228	Cauldron Familiar	ELD	27.00
70232	Epic Downfall	ELD	27.00
70237	Foulmire Knight	ELD	27.00
70258	Witch's Vengeance	ELD	27.00
70272	Fires of Invention	ELD	27.00
70282	Redcap Melee	ELD	27.00
70286	Scorching Dragonfire	ELD	27.00
70290	Slaying Fire	ELD	27.00
70316	Once Upon a Time	ELD	27.00
70329	Wildborn Preserver	ELD	27.00
70330	Wildwood Tracker	ELD	27.00
70333	Dance of the Manse	ELD	27.00
70341	Inspiring Veteran	ELD	27.00
70349	Steelclaw Lance	ELD	27.00
70350	Stormfist Crusader	ELD	27.00
70354	Covetous Urge	ELD	27.00
70367	Golden Egg	ELD	27.00
70369	Heraldic Banner	ELD	27.00
70373	Lucky Clover	ELD	27.00
70380	Sorcerous Spyglass	ELD	27.00
70382	Stonecoil Serpent	ELD	27.00
70458	Banish into Fable	ELD	27.00
70514	Archon of Sun's Grace	THB	27.00
70515	Banishing Light	THB	27.00
70516	The Birth of Meletis	THB	27.00
70521	Daybreak Chimera	THB	27.00
70561	Glimpse of Freedom	THB	27.00
70563	Kiora Bests the Sea God	THB	27.00
70584	Thassa's Oracle	THB	27.00
70594	Agonizing Remorse	THB	27.00
70598	Cling to Dust	THB	27.00
70601	Eat to Extinction	THB	27.00
70602	Elspeth's Nightmare	THB	27.00
70610	Gray Merchant of Asphodel	THB	27.00
70612	Hateful Eidolon	THB	27.00
70617	Mire's Grasp	THB	27.00
70619	Nightmare Shepherd	THB	27.00
70629	Tymaret Calls the Dead	THB	27.00
70634	Woe Strider	THB	27.00
70635	The Akroan War	THB	27.00
70658	Ox of Agonas	THB	27.00
70663	Satyr's Cunning	THB	27.00
70679	Destiny Spinner	THB	27.00
70681	The First Iroan Games	THB	27.00
70710	Setessan Petitioner	THB	27.00
70716	Wolfwillow Haven	THB	27.00
70739	Staggering Insight	THB	27.00
70746	Nyx Lotus	THB	27.00
71074	Cubwarden	IKO	27.00
71079	Fight as One	IKO	27.00
71091	Mythos of Snapdax	IKO	27.00
71125	Mythos of Illuna	IKO	27.00
71126	Neutralize	IKO	27.00
71130	Pollywog Symbiote	IKO	27.00
71140	Bastion of Remembrance	IKO	27.00
71150	Dead Weight	IKO	27.00
71151	Dirge Bat	IKO	27.00
71159	Hunted Nightmare	IKO	27.00
71172	Whisper Squad	IKO	27.00
71181	Everquill Phoenix	IKO	27.00
71183	Fire Prophecy	IKO	27.00
71222	Gemrazer	IKO	27.00
71231	Migration Path	IKO	27.00
71261	Lore Drakkis	IKO	27.00
71275	Slitherwisp	IKO	27.00
71278	Sprite Dragon	IKO	27.00
71279	Titans' Nest	IKO	27.00
71286	Cunning Nightbonder	IKO	27.00
71345	Battle Screech	MH1	27.00
71354	Giver of Runes	MH1	27.00
71357	King of the Pride	MH1	27.00
71390	Eyekite	MH1	27.00
71396	Man-o'-War	MH1	27.00
71424	Cordial Vampire	MH1	27.00
71442	Putrid Goblin	MH1	27.00
71449	Sling-Gang Lieutenant	MH1	27.00
71453	Undead Augur	MH1	27.00
71469	Goblin Engineer	MH1	27.00
71520	Scale Up	MH1	27.00
71528	Trumpeting Herd	MH1	27.00
71542	Good-Fortune Unicorn	MH1	27.00
71550	Munitions Expert	MH1	27.00
71555	Soulherder	MH1	27.00
71799	Faith's Fetters	M21	27.00
71822	Swift Response	M21	27.00
71834	Ghostly Pilferer	M21	27.00
71839	Miscast	M21	27.00
71841	Opt	M21	27.00
71843	Rain of Revelation	M21	27.00
71879	Eliminate	M21	27.00
71884	Grasp of Darkness	M21	27.00
71889	Kitesail Freebooter	M21	27.00
71892	Liliana's Standard Bearer	M21	27.00
71900	Pestilent Haze	M21	27.00
71917	Chandra, Heart of Fire	M21	27.00
71932	Heartfire Immolator	M21	27.00
71940	Scorching Dragonfire	M21	27.00
71949	Transmogrify	M21	27.00
71954	Volcanic Salvo	M21	27.00
71959	Cultivate	M21	27.00
71990	Sporeweb Weaver	M21	27.00
71998	Conclave Mentor	M21	27.00
